대학,학년도,전형구분,전형,모집단위,모집,경쟁률,충원,50%cut,70%cut,canon2026
고려대,2023,학생부종합,학업우수전형,중어중문학과,11,14.82,1,3.39,3.47,
고려대,2023,학생부종합,학업우수전형,지리교육과,8,12.38,1,2.23,2.59,
고려대,2023,학생부종합,학업우수전형,철학과,10,17.9,4,2.15,2.73,
고려대,2023,학생부종합,학업우수전형,통계학과,16,15,2,2.63,3.01,
고려대,2023,학생부종합,학업우수전형,한국사학과,5,14,2.72,2.84,전체교과,
고려대,2023,학생부종합,학업우수전형,행정학과,17,13.12,8,2.38,2.85,
고려대,2024,학생부교과,학교추천전형,가정교육과,6,19.5,2,79.03,78.94,
고려대,2024,학생부교과,학교추천전형,건축사회환경공학부,16,17.5,10,78.99,78.96,
고려대,2024,학생부교과,학교추천전형,경영대학,55,5.13,83,79.45,79.28,
고려대,2024,학생부교과,학교추천전형,경제학과,22,6.05,44,79.3,79.17,
고려대,2024,학생부교과,학교추천전형,교육학과,8,9.5,18,79.6,79.51,
고려대,2024,학생부교과,학교추천전형,국어교육과,7,7.86,8,79.48,79.45,
고려대,2024,학생부교과,학교추천전형,국어국문학과,9,11,9,79.22,79.14,
고려대,2024,학생부교과,학교추천전형,국제학부,5,7.8,4,78.95,78.61,
고려대,2024,학생부교과,학교추천전형,노어노문학과,6,12.17,6,78.93,78.83,
고려대,2024,학생부교과,학교추천전형,독어독문학과,6,9.67,1,79.02,78.95,
고려대,2024,학생부교과,학교추천전형,미디어학부,12,5.58,20,79.32,79.3,
고려대,2024,학생부교과,학교추천전형,보건정책관리학부,13,14.38,3,79.09,78.98,
고려대,2024,학생부교과,학교추천전형,불어불문학과,7,12.29,7,79,78.97,
고려대,2024,학생부교과,학교추천전형,사학과,7,5.57,14,79.14,78.99,
고려대,2024,학생부교과,학교추천전형,사회학과,13,6.08,17,79.49,79.37,
고려대,2024,학생부교과,학교추천전형,산업경영공학부,9,21,11,79.4,79.2,
고려대,2024,학생부교과,학교추천전형,서어서문학과,8,9.63,7,79.07,79.05,
고려대,2024,학생부교과,학교추천전형,수학교육과,6,5.33,13,79.49,79.07,
고려대,2024,학생부교과,학교추천전형,식품자원경제학과,9,8.33,7,79.27,79.12,
고려대,2024,학생부교과,학교추천전형,심리학부,8,5.63,7,79.25,79.19,
고려대,2024,학생부교과,학교추천전형,언어학과,5,13.2,3,78.98,78.97,
고려대,2024,학생부교과,학교추천전형,역사교육과,5,6.4,7,79.36,79.36,
고려대,2024,학생부교과,학교추천전형,영어교육과,11,5,16,79.57,79.29,
고려대,2024,학생부교과,학교추천전형,영어영문학과,17,5.35,21,79.27,79.23,
고려대,2024,학생부교과,학교추천전형,자유전공학부,21,4.33,24,79.41,79.27,
고려대,2024,학생부교과,학교추천전형,정치외교학과,13,6.85,25,79.57,79.45,
고려대,2024,학생부교과,학교추천전형,중어중문학과,9,8.22,3,79.07,78.87,
고려대,2024,학생부교과,학교추천전형,지리교육과,6,11.83,5,79.24,79.2,
고려대,2024,학생부교과,학교추천전형,철학과,13,8.38,18,79.2,79.14,
고려대,2024,학생부교과,학교추천전형,통계학과,12,12.33,3,79.08,79.05,
고려대,2024,학생부교과,학교추천전형,한국사학과,4,7.25,1,79.29,79.21,
고려대,2024,학생부교과,학교추천전형,한문학과,4,7.5,0,78.93,78.89,
고려대,2024,학생부교과,학교추천전형,행정학과,13,4.85,14,79.29,79.22,
고려대,2024,학생부종합,계열적합,건축사회환경공학부,15,11.93,15,2.75,3.16,
고려대,2024,학생부종합,계열적합,경영대학,51,9.8,72,2.16,2.43,
고려대,2024,학생부종합,계열적합,경제학과,20,10,43,2.45,2.67,
고려대,2024,학생부종합,계열적합,교육학과,8,15.75,10,2.06,2.49,
고려대,2024,학생부종합,계열적합,국어교육과,7,12.14,5,1.67,1.96,
고려대,2024,학생부종합,계열적합,국어국문학과,9,12.44,19,2.96,3.02,
고려대,2024,학생부종합,계열적합,국제학부,16,17,38,2.5,2.77,
고려대,2024,학생부종합,계열적합,글로벌한국융합학부,5,18.4,2,2.89,2.97,
고려대,2024,학생부종합,계열적합,노어노문학과,5,15.2,5,2.22,2.76,
고려대,2024,학생부종합,계열적합,독어독문학과,5,16,7,2.8,2.97,
고려대,2024,학생부종합,계열적합,미디어학부,11,15.36,14,2.27,2.33,
고려대,2024,학생부종합,계열적합,보건정책관리학부,11,17.91,8,2.82,2.89,
고려대,2024,학생부종합,계열적합,불어불문학과,6,12.83,6,2.38,2.46,
고려대,2024,학생부종합,계열적합,사학과,7,11.86,13,2.94,3.24,
고려대,2024,학생부종합,계열적합,사회학과,11,13,27,2.44,2.76,
고려대,2024,학생부종합,계열적합,산업경영공학부,8,14.38,15,2.11,2.23,
고려대,2024,학생부종합,계열적합,서어서문학과,8,10.63,4,2.75,2.9,
고려대,2024,학생부종합,계열적합,수학교육과,6,8.5,7,1.79,2.94,
고려대,2024,학생부종합,계열적합,식품자원경제학과,8,15.25,5,2.48,2.67,
고려대,2024,학생부종합,계열적합,심리학부,7,16.71,6,1.85,2.23,
고려대,2024,학생부종합,계열적합,언어학과,5,12.8,10,2.82,3.18,
고려대,2024,학생부종합,계열적합,역사교육과,6,14.17,5,2.49,2.66,
고려대,2024,학생부종합,계열적합,영어교육과,10,9.6,10,2.57,2.84,
고려대,2024,학생부종합,계열적합,영어영문학과,15,11.33,28,2.37,3.05,
고려대,2024,학생부종합,계열적합,정치외교학과,11,13.55,27,2.39,2.48,
고려대,2024,학생부종합,계열적합,중어중문학과,8,12.25,2,2.26,2.37,
고려대,2024,학생부종합,계열적합,지리교육과,5,13.8,8,2.12,2.39,
고려대,2024,학생부종합,계열적합,철학과,4,23.25,4,2.56,2.8,
고려대,2024,학생부종합,계열적합,통계학과,12,10.08,15,2.78,3.07,
고려대,2024,학생부종합,계열적합,한국사학과,4,10.75,2,3.87,3.91,
고려대,2024,학생부종합,계열적합,한문학과,4,14.25,2,3.06,3.21,
고려대,2024,학생부종합,계열적합,행정학과,11,13.73,17,2.16,2.37,
고려대,2024,학생부종합,고른기회,건축사회환경공학부,4,10,3,1.98,2.24,
고려대,2024,학생부종합,고른기회,경영대학,15,10.07,12,1.59,1.65,
고려대,2024,학생부종합,고른기회,경제학과,6,10.17,12,1.57,1.72,
고려대,2024,학생부종합,고른기회,미디어학부,4,8.75,3,2.09,2.46,
고려대,2024,학생부종합,고른기회,보건정책관리학부,4,7.75,1,1.96,2.16,
고려대,2024,학생부종합,고른기회,영어영문학과,5,7.6,3,2.25,2.32,
고려대,2024,학생부종합,고른기회,자유전공학부,5,11,3,1.61,1.9,
고려대,2024,학생부종합,고른기회,정치외교학과,4,10.75,5,1.55,1.89,
고려대,2024,학생부종합,고른기회,행정학과,4,10.75,3,1.7,1.85,
고려대,2024,학생부종합,학업우수,가정교육과,9,20.56,1,2.15,2.44,
고려대,2024,학생부종합,학업우수,건축사회환경공학부,22,16.95,9,2.11,2.38,
고려대,2024,학생부종합,학업우수,경영대학,79,9.27,81,2.15,2.38,
고려대,2024,학생부종합,학업우수,경제학과,33,10,36,1.86,2.25,
고려대,2024,학생부종합,학업우수,교육학과,12,12.67,3,2.06,2.58,
고려대,2024,학생부종합,학업우수,국어교육과,10,9.8,2,2.19,2.84,
고려대,2024,학생부종합,학업우수,국어국문학과,13,11.92,5,2.93,3.25,
고려대,2024,학생부종합,학업우수,국제학부,17,14.76,10,2.61,2.77,
고려대,2024,학생부종합,학업우수,노어노문학과,9,15.56,4,2.76,3.25,
고려대,2024,학생부종합,학업우수,독어독문학과,9,13.78,4,2.92,3.27,
고려대,2024,학생부종합,학업우수,미디어학부,18,7.83,8,2.49,2.6,
고려대,2024,학생부종합,학업우수,보건정책관리학부,18,19.78,3,2.1,2.38,
고려대,2024,학생부종합,학업우수,불어불문학과,9,11.11,1,2.63,2.94,
고려대,2024,학생부종합,학업우수,사학과,11,10.55,3,2.36,2.8,
고려대,2024,학생부종합,학업우수,사회학과,18,14.94,16,1.92,2.25,
고려대,2024,학생부종합,학업우수,산업경영공학부,13,16.38,9,1.76,1.91,
고려대,2024,학생부종합,학업우수,서어서문학과,11,12.36,1,2.56,3.08,
고려대,2024,학생부종합,학업우수,수학교육과,9,9.56,3,1.63,2.33,
고려대,2024,학생부종합,학업우수,식품자원경제학과,13,18.38,5,2.18,2.55,
고려대,2024,학생부종합,학업우수,심리학부,11,13.18,5,2.13,2.65,
고려대,2024,학생부종합,학업우수,언어학과,7,11.86,3,2.1,2.69,
고려대,2024,학생부종합,학업우수,역사교육과,7,9,1,2.12,2.36,
고려대,2024,학생부종합,학업우수,영어교육과,16,9.5,4,2.19,2.79,
고려대,2024,학생부종합,학업우수,영어영문학과,25,9.32,10,2.53,2.82,
고려대,2024,학생부종합,학업우수,자유전공학부,33,9,20,2.12,2.4,
고려대,2024,학생부종합,학업우수,정치외교학과,18,9.39,20,1.83,1.91,
고려대,2024,학생부종합,학업우수,중어중문학과,13,11.92,2,2.93,3.15,
고려대,2024,학생부종합,학업우수,지리교육과,9,10.78,2,2.82,2.97,
고려대,2024,학생부종합,학업우수,철학과,6,22.5,2,1.95,1.96,
고려대,2024,학생부종합,학업우수,통계학과,18,14.17,3,2.2,2.74,
고려대,2024,학생부종합,학업우수,한국사학과,6,11.33,1,2.43,2.68,
고려대,2024,학생부종합,학업우수,한문학과,6,15.5,0,2.31,2.74,
고려대,2024,학생부종합,학업우수,행정학과,18,11.28,3,2.31,2.72,
고려대,2025,학생부교과,학교추천전형,가정교육과,7,10.29,3,78.88,78.81,
고려대,2025,학생부교과,학교추천전형,건축사회환경공학부,15,15.40,12,79.14,79.12,
고려대,2025,학생부교과,학교추천전형,경영대학,52,6.13,77,79.54,79.43,
고려대,2025,학생부교과,학교추천전형,경제학과,21,6.10,44,79.25,79.17,
고려대,2025,학생부교과,학교추천전형,교육학과,8,5.63,13,79.37,79.04,
고려대,2025,학생부교과,학교추천전형,국어교육과,8,4.88,16,79.31,79.02,
고려대,2025,학생부교과,학교추천전형,국어국문학과,9,7.44,13,79.23,79.16,
고려대,2025,학생부교과,학교추천전형,국제학부,7,10.00,14,79.21,79.10,
고려대,2025,학생부교과,학교추천전형,노어노문학과,6,7.67,6,78.93,78.89,
고려대,2025,학생부교과,학교추천전형,독어독문학과,6,6.83,5,79.01,78.94,
고려대,2025,학생부교과,학교추천전형,미디어학부,12,5.25,19,79.59,79.51,
고려대,2025,학생부교과,학교추천전형,보건정책관리학부,12,10.00,11,79.15,79.08,
고려대,2025,학생부교과,학교추천전형,불어불문학과,6,7.33,3,79.01,78.96,
고려대,2025,학생부교과,학교추천전형,사학과,7,7.86,8,79.14,79.12,
고려대,2025,학생부교과,학교추천전형,사회학과,12,5.17,22,79.30,79.25,
고려대,2025,학생부교과,학교추천전형,산업경영공학부,8,13.50,10,79.39,79.37,
고려대,2025,학생부교과,학교추천전형,서어서문학과,7,8.29,6,78.93,78.89,
고려대,2025,학생부교과,학교추천전형,수학교육과,6,6.67,1,79.45,79.41,
고려대,2025,학생부교과,학교추천전형,식품자원경제학과,9,7.44,6,79.16,79.12,
고려대,2025,학생부교과,학교추천전형,심리학부,7,6.29,9,79.29,79.23,
고려대,2025,학생부교과,학교추천전형,언어학과,4,7.75,6,79.22,79.20,
고려대,2025,학생부교과,학교추천전형,역사교육과,5,4.40,7,79.22,79.19,
고려대,2025,학생부교과,학교추천전형,영어교육과,9,5.22,9,79.43,79.36,
고려대,2025,학생부교과,학교추천전형,영어영문학과,16,4.56,14,79.18,79.13,
고려대,2025,학생부교과,학교추천전형,자유전공학부,18,7.78,17,79.43,79.38,
고려대,2025,학생부교과,학교추천전형,정치외교학과,12,5.75,33,79.45,79.37,
고려대,2025,학생부교과,학교추천전형,중어중문학과,8,6.38,4,78.95,78.94,
고려대,2025,학생부교과,학교추천전형,지리교육과,6,5.33,3,78.96,78.93,
고려대,2025,학생부교과,학교추천전형,철학과,11,6.18,14,79.23,79.13,
고려대,2025,학생부교과,학교추천전형,통계학과,13,6.77,7,79.23,79.22,
고려대,2025,학생부교과,학교추천전형,한국사학과,4,9.25,2,79.15,79.12,
고려대,2025,학생부교과,학교추천전형,한문학과,4,8.00,1,79.04,79.02,
고려대,2025,학생부교과,학교추천전형,행정학과,12,5.83,9,79.47,79.45,
고려대,2025,학생부종합,계열적합,가정교육과,4,14.50,1,2.43,2.90,
고려대,2025,학생부종합,계열적합,건축사회환경공학부,11,17.27,18,2.74,2.77,
고려대,2025,학생부종합,계열적합,경영대학,46,11.78,64,2.05,2.43,
고려대,2025,학생부종합,계열적합,경제학과,15,12.93,44,2.48,2.62,
고려대,2025,학생부종합,계열적합,교육학과,6,18.17,5,1.74,1.88,
고려대,2025,학생부종합,계열적합,국어교육과,6,11.33,5,1.95,2.40,
고려대,2025,학생부종합,계열적합,국어국문학과,7,15.14,10,2.92,3.15,
고려대,2025,학생부종합,계열적합,국제학부,10,18.60,21,2.49,2.81,
고려대,2025,학생부종합,계열적합,글로벌한국융합학부,5,18.40,3,3.17,3.22,
고려대,2025,학생부종합,계열적합,노어노문학과,4,11.75,8,2.92,2.99,
고려대,2025,학생부종합,계열적합,독어독문학과,4,12.50,5,2.24,2.31,
고려대,2025,학생부종합,계열적합,미디어학부,9,17.44,16,2.01,2.11,
고려대,2025,학생부종합,계열적합,보건정책관리학부,9,17.00,6,2.83,3.17,
고려대,2025,학생부종합,계열적합,불어불문학과,5,12.00,6,2.78,3.14,
고려대,2025,학생부종합,계열적합,사학과,5,19.00,10,2.77,2.87,
고려대,2025,학생부종합,계열적합,사회학과,9,18.44,24,2.35,2.49,
고려대,2025,학생부종합,계열적합,산업경영공학부,6,13.83,12,3.68,3.73,
고려대,2025,학생부종합,계열적합,서어서문학과,6,12.33,9,2.59,2.73,
고려대,2025,학생부종합,계열적합,수학교육과,4,13.50,2,1.89,2.04,
고려대,2025,학생부종합,계열적합,식품자원경제학과,6,15.33,3,2.66,2.88,
고려대,2025,학생부종합,계열적합,심리학부,5,15.80,3,2.56,2.61,
고려대,2025,학생부종합,계열적합,역사교육과,4,13.75,3,2.14,2.26,
고려대,2025,학생부종합,계열적합,영어교육과,7,12.00,9,2.53,2.59,
고려대,2025,학생부종합,계열적합,영어영문학과,12,15.08,28,2.34,2.56,
고려대,2025,학생부종합,계열적합,정치외교학과,9,16.00,33,2.51,2.68,
고려대,2025,학생부종합,계열적합,중어중문학과,6,13.83,10,2.59,2.66,
고려대,2025,학생부종합,계열적합,지리교육과,4,15.00,5,1.79,2.13,
고려대,2025,학생부종합,계열적합,통계학과,10,13.40,8,2.62,3.04,
고려대,2025,학생부종합,계열적합,행정학과,9,14.78,21,2.14,2.77,
고려대,2025,학생부종합,고른기회,건축사회환경공학부,4,11.50,3,1.79,1.90,
고려대,2025,학생부종합,고른기회,경영대학,15,8.87,16,1.50,1.68,
고려대,2025,학생부종합,고른기회,경제학과,6,6.83,7,1.65,1.77,
고려대,2025,학생부종합,고른기회,보건정책관리학부,4,8.25,1,1.72,1.82,
고려대,2025,학생부종합,고른기회,사회학과,4,14.00,6,1.74,1.80,
고려대,2025,학생부종합,고른기회,영어영문학과,5,10.60,1,2.66,2.67,
고려대,2025,학생부종합,고른기회,자유전공학부,5,14.60,5,1.58,1.69,
고려대,2025,학생부종합,고른기회,통계학과,4,7.50,3,1.99,2.15,
고려대,2025,학생부종합,고른기회,행정학과,4,9.25,2,1.73,1.77,
고려대,2025,학생부종합,학업우수,가정교육과,7,20.29,2,2.07,2.23,
고려대,2025,학생부종합,학업우수,건축사회환경공학부,15,21.60,6,2.09,2.20,
고려대,2025,학생부종합,학업우수,경영대학,72,10.97,98,2.26,2.54,
고려대,2025,학생부종합,학업우수,경제학과,25,10.48,28,2.13,2.64,
고려대,2025,학생부종합,학업우수,교육학과,10,13.40,9,1.79,1.86,
고려대,2025,학생부종합,학업우수,국어교육과,9,11.44,8,1.86,2.09,
고려대,2025,학생부종합,학업우수,국어국문학과,11,16.55,7,2.54,2.64,
고려대,2025,학생부종합,학업우수,국제학부,10,15.00,11,2.20,2.44,
고려대,2025,학생부종합,학업우수,노어노문학과,7,12.43,8,3.26,3.43,
고려대,2025,학생부종합,학업우수,독어독문학과,7,12.71,5,2.78,3.17,
고려대,2025,학생부종합,학업우수,미디어학부,14,13.14,14,1.78,2.02,
고려대,2025,학생부종합,학업우수,보건정책관리학부,15,15.93,1,1.97,2.13,
고려대,2025,학생부종합,학업우수,불어불문학과,7,11.14,6,2.99,3.36,
고려대,2025,학생부종합,학업우수,사학과,8,12.00,3,2.07,2.41,
고려대,2025,학생부종합,학업우수,사회학과,15,15.00,6,1.78,1.93,
고려대,2025,학생부종합,학업우수,산업경영공학부,7,15.29,2,1.88,1.92,
고려대,2025,학생부종합,학업우수,서어서문학과,9,10.11,2,2.82,3.09,
고려대,2025,학생부종합,학업우수,수학교육과,7,12.29,3,1.67,1.74,
고려대,2025,학생부종합,학업우수,식품자원경제학과,10,16.60,6,1.90,2.32,
고려대,2025,학생부종합,학업우수,심리학부,8,14.88,5,1.65,2.01,
고려대,2025,학생부종합,학업우수,언어학과,6,12.83,8,2.17,2.43,
고려대,2025,학생부종합,학업우수,역사교육과,6,9.33,1,1.93,2.22,
고려대,2025,학생부종합,학업우수,영어교육과,11,9.00,6,2.68,2.86,
고려대,2025,학생부종합,학업우수,영어영문학과,20,12.20,19,2.41,2.86,
고려대,2025,학생부종합,학업우수,자유전공학부,22,19.50,24,1.90,2.27,
고려대,2025,학생부종합,학업우수,정치외교학과,15,10.80,23,1.74,2.38,
고려대,2025,학생부종합,학업우수,중어중문학과,10,11.40,3,2.19,2.54,
고려대,2025,학생부종합,학업우수,지리교육과,7,13.14,2,2.13,2.40,
고려대,2025,학생부종합,학업우수,철학과,5,19.80,6,2.12,2.31,
고려대,2025,학생부종합,학업우수,통계학과,15,17.27,10,1.94,2.36,
고려대,2025,학생부종합,학업우수,한국사학과,5,13.40,4,2.07,2.28,
고려대,2025,학생부종합,학업우수,한문학과,5,13.60,3,2.07,2.10,
고려대,2025,학생부종합,학업우수,행정학과,14,15.50,7,1.81,2.12,
고려대,2026,학생부교과,수시상세,가정교육과,7,25.29,3,1.4,1.41,교과 · 학교추천
고려대,2026,학생부교과,수시상세,건축사회환경공학부,15,16.27,24,1.4,1.43,교과 · 학교추천
고려대,2026,학생부교과,수시상세,경영대학,52,3.29,95,1.34,1.48,교과 · 학교추천
고려대,2026,학생부교과,수시상세,경제학과,21,6.67,37,1.35,1.38,교과 · 학교추천
고려대,2026,학생부교과,수시상세,교육학과,8,5.38,13,1.55,1.62,교과 · 학교추천
고려대,2026,학생부교과,수시상세,국어교육과,8,4.5,7,1.41,1.44,교과 · 학교추천
고려대,2026,학생부교과,수시상세,국어국문학과,9,3.44,13,1.36,1.44,교과 · 학교추천
고려대,2026,학생부교과,수시상세,국제학부,7,6.14,12,1.4,1.42,교과 · 학교추천
고려대,2026,학생부교과,수시상세,노어노문학과,6,9.33,4,1.53,1.56,교과 · 학교추천
고려대,2026,학생부교과,수시상세,독어독문학과,6,8,4,1.53,1.54,교과 · 학교추천
고려대,2026,학생부교과,수시상세,미디어학부,10,4.1,6,1.27,1.28,교과 · 학교추천
고려대,2026,학생부교과,수시상세,보건정책관리학부,12,7.08,5,1.39,1.42,교과 · 학교추천
고려대,2026,학생부교과,수시상세,불어불문학과,6,9.17,3,1.46,1.47,교과 · 학교추천
고려대,2026,학생부교과,수시상세,사학과,7,3.71,10,1.51,1.53,교과 · 학교추천
고려대,2026,학생부교과,수시상세,사회학과,12,4.42,10,1.34,1.35,교과 · 학교추천
고려대,2026,학생부교과,수시상세,산업경영공학부,8,7,10,1.28,1.3,교과 · 학교추천
고려대,2026,학생부교과,수시상세,서어서문학과,7,10,6,1.46,1.49,교과 · 학교추천
고려대,2026,학생부교과,수시상세,수학교육과,6,5.83,14,1.27,1.3,교과 · 학교추천
고려대,2026,학생부교과,수시상세,식품자원경제학과,9,5.22,6,1.43,1.45,교과 · 학교추천
고려대,2026,학생부교과,수시상세,심리학부,6,5.17,13,1.4,1.42,교과 · 학교추천
고려대,2026,학생부교과,수시상세,언어학과,4,5,6,1.51,1.54,교과 · 학교추천
고려대,2026,학생부교과,수시상세,역사교육과,5,3.6,7,1.44,1.46,교과 · 학교추천
고려대,2026,학생부교과,수시상세,영어교육과,9,4.22,15,1.35,1.52,교과 · 학교추천
고려대,2026,학생부교과,수시상세,영어영문학과,16,4.5,15,1.41,1.43,교과 · 학교추천
고려대,2026,학생부교과,수시상세,자유전공학부,18,5.56,32,1.23,1.3,교과 · 학교추천
고려대,2026,학생부교과,수시상세,정치외교학과,12,4.58,26,1.18,1.23,교과 · 학교추천
고려대,2026,학생부교과,수시상세,중어중문학과,8,6.63,6,1.49,1.5,교과 · 학교추천
고려대,2026,학생부교과,수시상세,지리교육과,6,6.83,3,1.47,1.51,교과 · 학교추천
고려대,2026,학생부교과,수시상세,철학과,11,4.91,20,1.47,1.48,교과 · 학교추천
고려대,2026,학생부교과,수시상세,통계학과,14,5.29,17,1.44,1.45,교과 · 학교추천
고려대,2026,학생부교과,수시상세,한국사학과,4,6,1,1.63,1.66,교과 · 학교추천
고려대,2026,학생부교과,수시상세,한문학과,4,0,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,교과 · 학교추천
고려대,2026,학생부교과,수시상세,행정학과,12,3.17,13,1.3,1.5,교과 · 학교추천
고려대,2026,학생부종합,수시상세,가정교육과,4,14.75,3,2.19,2.79,종합 · 계열적합
고려대,2026,학생부종합,수시상세,가정교육과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,가정교육과,7,28.29,2,1.84,2.07,종합 · 학업우수
고려대,2026,학생부종합,수시상세,건축사회환경공학부,11,14.36,13,2.35,2.74,종합 · 계열적합
고려대,2026,학생부종합,수시상세,건축사회환경공학부,4,11.75,3,1.75,1.8,종합 · 고른기회
고려대,2026,학생부종합,수시상세,건축사회환경공학부,16,26.06,6,1.82,2.07,종합 · 학업우수
고려대,2026,학생부종합,수시상세,경영대학,46,9.43,77,1.73,2.06,종합 · 계열적합
고려대,2026,학생부종합,수시상세,경영대학,4,22,3,2.15,2.35,
고려대,2026,학생부종합,수시상세,경영대학,15,8.13,15,1.78,1.9,종합 · 고른기회
고려대,2026,학생부종합,수시상세,경영대학,74,11.69,92,1.97,2.18,종합 · 학업우수
고려대,2026,학생부종합,수시상세,경제학과,15,11,41,1.99,2.32,종합 · 계열적합
고려대,2026,학생부종합,수시상세,경제학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,경제학과,6,7.67,10,1.72,1.76,종합 · 고른기회
고려대,2026,학생부종합,수시상세,경제학과,25,11.36,33,1.86,2.27,종합 · 학업우수
고려대,2026,학생부종합,수시상세,교육학과,6,14.33,1,1.64,1.75,종합 · 계열적합
고려대,2026,학생부종합,수시상세,교육학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,교육학과,10,10.2,10,1.68,1.78,종합 · 학업우수
고려대,2026,학생부종합,수시상세,국어교육과,6,10.33,6,2.07,2.46,종합 · 계열적합
고려대,2026,학생부종합,수시상세,국어교육과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,국어교육과,9,12.44,8,1.98,2.0,종합 · 학업우수
고려대,2026,학생부종합,수시상세,국어국문학과,7,14.29,8,2.45,2.58,종합 · 계열적합
고려대,2026,학생부종합,수시상세,국어국문학과,3,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,국어국문학과,11,15.91,9,1.94,2.53,종합 · 학업우수
고려대,2026,학생부종합,수시상세,국제학부,10,18.7,23,2.34,2.47,종합 · 계열적합
고려대,2026,학생부종합,수시상세,국제학부,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,국제학부,10,13.9,8,2.32,2.39,종합 · 학업우수
고려대,2026,학생부종합,수시상세,글로벌한국융합학부,5,18.8,3,2.82,2.83,종합 · 계열적합
고려대,2026,학생부종합,수시상세,노어노문학과,4,11.25,7,2.44,2.59,종합 · 계열적합
고려대,2026,학생부종합,수시상세,노어노문학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,노어노문학과,7,15.86,2,3.09,3.42,종합 · 학업우수
고려대,2026,학생부종합,수시상세,독어독문학과,4,13,11,2.77,2.88,종합 · 계열적합
고려대,2026,학생부종합,수시상세,독어독문학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,독어독문학과,6,12.5,3,2.8,2.89,종합 · 학업우수
고려대,2026,학생부종합,수시상세,미디어학부,8,13.25,17,1.98,2.23,종합 · 계열적합
고려대,2026,학생부종합,수시상세,미디어학부,4,9.75,3,1.83,2.08,종합 · 고른기회
고려대,2026,학생부종합,수시상세,미디어학부,14,12.36,18,1.8,2.06,종합 · 학업우수
고려대,2026,학생부종합,수시상세,보건정책관리학부,9,17.56,2,2.86,2.96,종합 · 계열적합
고려대,2026,학생부종합,수시상세,보건정책관리학부,4,8.5,4,1.56,1.75,종합 · 고른기회
고려대,2026,학생부종합,수시상세,보건정책관리학부,15,14.73,5,2.01,2.64,종합 · 학업우수
고려대,2026,학생부종합,수시상세,불어불문학과,5,13.2,8,2.02,2.43,종합 · 계열적합
고려대,2026,학생부종합,수시상세,불어불문학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,불어불문학과,7,11.43,7,2.97,3.13,종합 · 학업우수
고려대,2026,학생부종합,수시상세,사학과,5,15.6,5,1.95,2.24,종합 · 계열적합
고려대,2026,학생부종합,수시상세,사학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,사학과,8,14.63,4,1.79,2.06,종합 · 학업우수
고려대,2026,학생부종합,수시상세,사회학과,9,14.78,22,1.71,1.88,종합 · 계열적합
고려대,2026,학생부종합,수시상세,사회학과,4,11.5,4,2.11,2.32,종합 · 고른기회
고려대,2026,학생부종합,수시상세,사회학과,15,11.33,13,1.81,2.0,종합 · 학업우수
고려대,2026,학생부종합,수시상세,산업경영공학부,6,14.67,8,2.43,3.18,종합 · 계열적합
고려대,2026,학생부종합,수시상세,산업경영공학부,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,산업경영공학부,7,18.43,6,1.6,1.64,종합 · 학업우수
고려대,2026,학생부종합,수시상세,서어서문학과,6,10.17,12,2.28,2.51,종합 · 계열적합
고려대,2026,학생부종합,수시상세,서어서문학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,서어서문학과,10,11.7,2,2.52,2.86,종합 · 학업우수
고려대,2026,학생부종합,수시상세,수학교육과,4,11.75,0,1.59,1.97,종합 · 계열적합
고려대,2026,학생부종합,수시상세,수학교육과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,수학교육과,7,13.57,7,1.54,1.6,종합 · 학업우수
고려대,2026,학생부종합,수시상세,식품자원경제학과,6,13.67,8,1.98,2.3,종합 · 계열적합
고려대,2026,학생부종합,수시상세,식품자원경제학과,3,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,식품자원경제학과,10,14.6,4,1.85,1.9,종합 · 학업우수
고려대,2026,학생부종합,수시상세,심리학부,5,11.8,10,1.69,2.17,종합 · 계열적합
고려대,2026,학생부종합,수시상세,심리학부,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,심리학부,8,12.25,9,1.68,1.83,종합 · 학업우수
고려대,2026,학생부종합,수시상세,언어학과,3,0,미제출 사유 : 소수인원 모집,,,종합 · 계열적합
